t,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz
5.968000,0.94054431,0.00000145,0.53488967,-0.00000001,-0.00157405,0.00000004,0.06558378,0.00000013,0.00014683,0.00000019,-0.00160611,0.00000004
5.970000,0.94067540,0.00000145,0.53488997,-0.00000001,-0.00157724,0.00000004,0.06543998,0.00000013,0.00014725,0.00000019,-0.00156432,0.00000002
5.972000,0.94080621,0.00000145,0.53489026,-0.00000001,-0.00158035,0.00000004,0.06529582,0.00000013,0.00014775,0.00000019,-0.00152178,0.00000000
5.974000,0.94093673,0.00000145,0.53489056,-0.00000001,-0.00158337,0.00000004,0.06515106,0.00000013,0.00014832,0.00000019,-0.00147796,-0.00000001
5.976000,0.94106696,0.00000145,0.53489085,-0.00000001,-0.00158630,0.00000004,0.06500544,0.00000013,0.00014899,0.00000019,-0.00143228,-0.00000003
5.978000,0.94119690,0.00000145,0.53489115,-0.00000001,-0.00158914,0.00000004,0.06485867,0.00000012,0.00014977,0.00000019,-0.00138410,-0.00000005
5.980000,0.94132654,0.00000145,0.53489145,-0.00000001,-0.00159189,0.00000004,0.06471055,0.00000012,0.00015063,0.00000019,-0.00133294,-0.00000007
5.982000,0.94145589,0.00000145,0.53489175,-0.00000001,-0.00159452,0.00000004,0.06456112,0.00000012,0.00015149,0.00000019,-0.00127869,-0.00000009
5.984000,0.94158494,0.00000145,0.53489206,-0.00000001,-0.00159705,0.00000004,0.06441067,0.00000012,0.00015230,0.00000019,-0.00122171,-0.00000011
5.986000,0.94171368,0.00000145,0.53489236,-0.00000001,-0.00159947,0.00000004,0.06425951,0.00000012,0.00015307,0.00000018,-0.00116239,-0.00000013
5.988000,0.94184212,0.00000145,0.53489267,-0.00000001,-0.00160176,0.00000004,0.06410794,0.00000012,0.00015378,0.00000018,-0.00110105,-0.00000016
5.990000,0.94197026,0.00000145,0.53489298,-0.00000001,-0.00160393,0.00000004,0.06395627,0.00000012,0.00015439,0.00000018,-0.00103803,-0.00000018
5.992000,0.94209810,0.00000145,0.53489329,-0.00000001,-0.00160598,0.00000004,0.06380478,0.00000012,0.00015490,0.00000018,-0.00097363,-0.00000020
5.994000,0.94222564,0.00000145,0.53489360,-0.00000001,-0.00160789,0.00000004,0.06365377,0.00000011,0.00015529,0.00000018,-0.00090816,-0.00000022
5.996000,0.94235287,0.00000145,0.53489391,-0.00000001,-0.00160968,0.00000003,0.06350353,0.00000011,0.00015553,0.00000018,-0.00084191,-0.00000024
5.998000,0.94247980,0.00000145,0.53489422,-0.00000001,-0.00161133,0.00000003,0.06336389,0.00000011,0.00015607,0.00000017,-0.00102222,-0.00000026
6.000000,0.94260647,0.00000145,0.53489453,-0.00000001,-0.00161362,0.00000003,0.06324246,0.00000011,0.00015712,0.00000016,-0.00152579,-0.00000027
6.002000,0.94273289,0.00000145,0.53489484,-0.00000001,-0.00161691,0.00000003,0.06312756,0.00000011,0.00015807,0.00000014,-0.00199487,-0.00000028
6.004000,0.94285909,0.00000145,0.53489516,-0.00000001,-0.00162112,0.00000003,0.06301846,0.00000010,0.00015888,0.00000014,-0.00241726,-0.00000028
6.006000,0.94298508,0.00000145,0.53489548,-0.00000001,-0.00162615,0.00000003,0.06291509,0.00000010,0.00015956,0.00000013,-0.00279494,-0.00000028
6.008000,0.94311086,0.00000146,0.53489580,-0.00000001,-0.00163191,0.00000003,0.06281813,0.00000010,0.00016011,0.00000012,-0.00313166,-0.00000027
6.010000,0.94323645,0.00000146,0.53489612,-0.00000001,-0.00163833,0.00000003,0.06272853,0.00000009,0.00016055,0.00000010,-0.00343165,-0.00000025
6.012000,0.94336186,0.00000146,0.53489644,-0.00000001,-0.00164533,0.00000003,0.06264501,0.00000008,0.00016086,0.00000009,-0.00369487,-0.00000023
6.014000,0.94348711,0.00000146,0.53489676,-0.00000001,-0.00165284,0.00000003,0.06256405,0.00000008,0.00016103,0.00000009,-0.00391699,-0.00000020
6.016000,0.94361220,0.00000146,0.53489708,-0.00000001,-0.00166077,0.00000003,0.06249081,0.00000007,0.00016113,0.00000009,-0.00410983,-0.00000017
6.018000,0.94373716,0.00000146,0.53489741,-0.00000001,-0.00166909,0.00000003,0.06244679,0.00000006,0.00016133,0.00000007,-0.00431565,-0.00000012
6.020000,0.94386204,0.00000146,0.53489773,-0.00000001,-0.00167783,0.00000003,0.06243222,0.00000005,0.00016153,0.00000005,-0.00453740,-0.00000003
6.022000,0.94398690,0.00000146,0.53489805,-0.00000001,-0.00168700,0.00000003,0.06241789,0.00000005,0.00016144,0.00000005,-0.00472347,0.00000006
6.024000,0.94411173,0.00000146,0.53489838,-0.00000001,-0.00169653,0.00000003,0.06240117,0.00000005,0.00016113,0.00000006,-0.00487183,0.00000014
6.026000,0.94423652,0.00000146,0.53489870,-0.00000001,-0.00170633,0.00000003,0.06238233,0.00000006,0.00016067,0.00000007,-0.00498562,0.00000022
6.028000,0.94436127,0.00000146,0.53489902,-0.00000001,-0.00171635,0.00000003,0.06236140,0.00000006,0.00016008,0.00000008,-0.00506738,0.00000029
6.030000,0.94448599,0.00000146,0.53489934,-0.00000000,-0.00172652,0.00000003,0.06233841,0.00000006,0.00015936,0.00000008,-0.00511944,0.00000036
6.032000,0.94461065,0.00000146,0.53489966,-0.00000000,-0.00173677,0.00000003,0.06231337,0.00000006,0.00015852,0.00000009,-0.00514392,0.00000043
6.034000,0.94473526,0.00000146,0.53489997,-0.00000000,-0.00174706,0.00000003,0.06228628,0.00000007,0.00015757,0.00000010,-0.00514282,0.00000050
6.036000,0.94485982,0.00000146,0.53490029,-0.00000000,-0.00175734,0.00000003,0.06225718,0.00000007,0.00015651,0.00000010,-0.00511796,0.00000056
6.038000,0.94498432,0.00000146,0.53490060,-0.00000000,-0.00176755,0.00000003,0.06222605,0.00000007,0.00015536,0.00000011,-0.00507103,0.00000061
6.040000,0.94510876,0.00000146,0.53490091,-0.00000000,-0.00177766,0.00000004,0.06219291,0.00000007,0.00015412,0.00000012,-0.00500361,0.00000067
6.042000,0.94523313,0.00000146,0.53490122,-0.00000000,-0.00178763,0.00000004,0.06215778,0.00000007,0.00015279,0.00000012,-0.00491712,0.00000072
6.044000,0.94535742,0.00000146,0.53490152,-0.00000000,-0.00179741,0.00000004,0.06212067,0.00000007,0.00015138,0.00000013,-0.00481289,0.00000076
6.046000,0.94548164,0.00000146,0.53490182,-0.00000000,-0.00180698,0.00000004,0.06208158,0.00000008,0.00014989,0.00000013,-0.00469213,0.00000081
6.048000,0.94560579,0.00000146,0.53490212,-0.00000000,-0.00181630,0.00000004,0.06204052,0.00000008,0.00014834,0.00000014,-0.00455595,0.00000085
6.050000,0.94572985,0.00000146,0.53490242,-0.00000000,-0.00182534,0.00000004,0.06199752,0.00000008,0.00014672,0.00000014,-0.00440536,0.00000088
6.052000,0.94585382,0.00000146,0.53490271,-0.00000000,-0.00183407,0.00000005,0.06195258,0.00000008,0.00014505,0.00000014,-0.00424128,0.00000092
6.054000,0.94597770,0.00000146,0.53490300,-0.00000000,-0.00184246,0.00000005,0.06191437,0.00000008,0.00014330,0.00000015,-0.00408070,0.00000096
6.056000,0.94610152,0.00000146,0.53490329,-0.00000000,-0.00185056,0.00000005,0.06189678,0.00000009,0.00014144,0.00000015,-0.00395050,0.00000102
6.058000,0.94622531,0.00000146,0.53490357,-0.00000000,-0.00185839,0.00000005,0.06187581,0.00000009,0.00013955,0.00000016,-0.00380716,0.00000107
6.060000,0.94634905,0.00000146,0.53490385,-0.00000000,-0.00186593,0.00000005,0.06185156,0.00000009,0.00013763,0.00000016,-0.00365210,0.00000112
6.062000,0.94647274,0.00000146,0.53490412,-0.00000000,-0.00187315,0.00000006,0.06182413,0.00000009,0.00013568,0.00000017,-0.00348661,0.00000116
6.064000,0.94659637,0.00000146,0.53490439,-0.00000000,-0.00188004,0.00000006,0.06179360,0.00000010,0.00013372,0.00000017,-0.00331189,0.00000121
6.066000,0.94671994,0.00000146,0.53490466,-0.00000000,-0.00188657,0.00000006,0.06176007,0.00000010,0.00013173,0.00000017,-0.00312906,0.00000124
6.068000,0.94684344,0.00000146,0.53490492,0.00000000,-0.00189274,0.00000006,0.06172360,0.00000010,0.00012973,0.00000018,-0.00293913,0.00000128
6.070000,0.94696687,0.00000146,0.53490518,0.00000000,-0.00189852,0.00000007,0.06168429,0.00000010,0.00012771,0.00000018,-0.00274304,0.00000131
6.072000,0.94709022,0.00000146,0.53490543,0.00000000,-0.00190390,0.00000007,0.06164220,0.00000011,0.00012568,0.00000018,-0.00254166,0.00000133
6.074000,0.94721348,0.00000146,0.53490568,0.00000000,-0.00190888,0.00000007,0.06159741,0.00000011,0.00012365,0.00000018,-0.00233578,0.00000135
6.076000,0.94733665,0.00000146,0.53490593,0.00000000,-0.00191345,0.00000007,0.06154999,0.00000011,0.00012160,0.00000019,-0.00212615,0.00000137
6.078000,0.94745973,0.00000146,0.53490617,0.00000000,-0.00191760,0.00000008,0.06150000,0.00000011,0.00011955,0.00000019,-0.00191343,0.00000139
6.080000,0.94758270,0.00000146,0.53490641,0.00000000,-0.00192132,0.00000008,0.06144751,0.00000011,0.00011750,0.00000019,-0.00169825,0.00000140
6.082000,0.94770557,0.00000146,0.53490664,0.00000000,-0.00192461,0.00000008,0.06139257,0.00000012,0.00011544,0.00000019,-0.00148117,0.00000141
6.084000,0.94782833,0.00000146,0.53490687,0.00000000,-0.00192746,0.00000008,0.06133525,0.00000012,0.00011339,0.00000019,-0.00126271,0.00000142
6.086000,0.94795097,0.00000146,0.53490710,0.00000000,-0.00192987,0.00000009,0.06127560,0.00000012,0.00011134,0.00000019,-0.00104337,0.00000142
6.088000,0.94807349,0.00000146,0.53490732,0.00000000,-0.00193185,0.00000009,0.06121368,0.00000012,0.00010929,0.00000019,-0.00082357,0.00000142
6.090000,0.94819588,0.00000146,0.53490754,0.00000000,-0.00193339,0.00000009,0.06114954,0.00000012,0.00010724,0.00000019,-0.00060372,0.00000142
6.092000,0.94831815,0.00000146,0.53490775,0.00000000,-0.00193449,0.00000010,0.06108323,0.00000012,0.00010520,0.00000019,-0.00038419,0.00000142
6.094000,0.94844028,0.00000146,0.53490796,0.00000000,-0.00193515,0.00000010,0.06101481,0.00000013,0.00010317,0.00000019,-0.00016531,0.00000141
6.096000,0.94856228,0.00000146,0.53490817,0.00000001,-0.00193537,0.00000010,0.06094432,0.00000013,0.00010115,0.00000019,0.00005260,0.00000141
6.098000,0.94868413,0.00000146,0.53490837,0.00000001,-0.00193515,0.00000010,0.06087181,0.00000013,0.00009913,0.00000019,0.00026928,0.00000140
6.100000,0.94880584,0.00000146,0.53490857,0.00000001,-0.00193451,0.00000011,0.06079733,0.00000013,0.00009713,0.00000018,0.00048446,0.00000138
6.102000,0.94892739,0.00000146,0.53490876,0.00000001,-0.00193343,0.00000011,0.06072091,0.00000013,0.00009514,0.00000018,0.00069792,0.00000137
6.104000,0.94904880,0.00000146,0.53490895,0.00000001,-0.00193193,0.00000011,0.06064261,0.00000013,0.00009316,0.00000018,0.00090943,0.00000135
6.106000,0.94917004,0.00000146,0.53490913,0.00000001,-0.00193001,0.00000012,0.06056247,0.00000013,0.00009120,0.00000018,0.00111882,0.00000134
6.108000,0.94929113,0.00000146,0.53490932,0.00000001,-0.00192766,0.00000012,0.06048052,0.00000014,0.00008925,0.00000018,0.00132591,0.00000132
6.110000,0.94941204,0.00000146,0.53490949,0.00000001,-0.00192491,0.00000012,0.06039682,0.00000014,0.00008731,0.00000018,0.00153055,0.00000130
6.112000,0.94953280,0.00000146,0.53490967,0.00000001,-0.00192175,0.00000012,0.06031139,0.00000014,0.00008539,0.00000017,0.00173259,0.00000127
6.114000,0.94965338,0.00000147,0.53490984,0.00000001,-0.00191818,0.00000013,0.06022429,0.00000014,0.00008349,0.00000017,0.00193192,0.00000125
6.116000,0.94977378,0.00000147,0.53491000,0.00000001,-0.00191422,0.00000013,0.06013554,0.00000014,0.00008160,0.00000017,0.00212841,0.00000123
6.118000,0.94989401,0.00000147,0.53491016,0.00000001,-0.00190987,0.00000013,0.06004518,0.00000014,0.00007974,0.00000017,0.00232197,0.00000120
6.120000,0.95001405,0.00000147,0.53491032,0.00000001,-0.00190513,0.00000013,0.05995326,0.00000014,0.00007789,0.00000016,0.00251251,0.00000117
6.122000,0.95013391,0.00000147,0.53491048,0.00000001,-0.00190001,0.00000014,0.05985980,0.00000014,0.00007606,0.00000016,0.00269996,0.00000115
6.124000,0.95025358,0.00000147,0.53491063,0.00000001,-0.00189451,0.00000014,0.05976484,0.00000014,0.00007425,0.00000016,0.00288425,0.00000112
6.126000,0.95037306,0.00000147,0.53491078,0.00000001,-0.00188865,0.00000014,0.05966843,0.00000014,0.00007246,0.00000016,0.00306531,0.00000109
6.128000,0.95049235,0.00000147,0.53491092,0.00000001,-0.00188243,0.00000014,0.05957058,0.00000014,0.00007069,0.00000015,0.00324310,0.00000106
6.130000,0.95061144,0.00000147,0.53491106,0.00000001,-0.00187586,0.00000014,0.05947135,0.00000014,0.00006894,0.00000015,0.00341757,0.00000102
6.132000,0.95073034,0.00000147,0.53491120,0.00000001,-0.00186894,0.00000015,0.05937075,0.00000014,0.00006722,0.00000015,0.00358869,0.00000099
6.134000,0.95084903,0.00000147,0.53491133,0.00000001,-0.00186168,0.00000015,0.05926883,0.00000014,0.00006551,0.00000014,0.00375642,0.00000096
6.136000,0.95096751,0.00000147,0.53491146,0.00000001,-0.00185408,0.00000015,0.05916561,0.00000015,0.00006383,0.00000014,0.00392075,0.00000093
6.138000,0.95108579,0.00000147,0.53491159,0.00000001,-0.00184616,0.00000015,0.05906113,0.00000015,0.00006217,0.00000014,0.00408165,0.00000089
6.140000,0.95120386,0.00000147,0.53491171,0.00000001,-0.00183792,0.00000015,0.05895541,0.00000015,0.00006054,0.00000014,0.00423911,0.00000086
6.142000,0.95132172,0.00000147,0.53491183,0.00000001,-0.00182936,0.00000016,0.05884850,0.00000015,0.00005893,0.00000013,0.00439312,0.00000082
6.144000,0.95143936,0.00000147,0.53491195,0.00000001,-0.00182050,0.00000016,0.05874041,0.00000015,0.00005734,0.00000013,0.00454367,0.00000079
6.146000,0.95155679,0.00000147,0.53491206,0.00000001,-0.00181134,0.00000016,0.05863119,0.00000015,0.00005578,0.00000013,0.00469078,0.00000075
6.148000,0.95167400,0.00000147,0.53491217,0.00000001,-0.00180189,0.00000016,0.05852086,0.00000015,0.00005424,0.00000012,0.00483442,0.00000072
6.150000,0.95179098,0.00000147,0.53491228,0.00000001,-0.00179215,0.00000016,0.05840945,0.00000015,0.00005273,0.00000012,0.00497462,0.00000068
6.152000,0.95190775,0.00000147,0.53491239,0.00000001,-0.00178213,0.00000016,0.05829699,0.00000015,0.00005124,0.00000012,0.00511138,0.00000064
6.154000,0.95202428,0.00000147,0.53491249,0.00000001,-0.00177184,0.00000016,0.05818350,0.00000015,0.00004978,0.00000011,0.00524472,0.00000061
6.156000,0.95214059,0.00000147,0.53491259,0.00000001,-0.00176128,0.00000017,0.05806902,0.00000015,0.00004834,0.00000011,0.00537464,0.00000057
6.158000,0.95225667,0.00000147,0.53491268,0.00000001,-0.00175047,0.00000017,0.05795358,0.00000015,0.00004693,0.00000011,0.00550116,0.00000053
6.160000,0.95237252,0.00000147,0.53491278,0.00000001,-0.00173941,0.00000017,0.05783720,0.00000015,0.00004554,0.00000011,0.00562430,0.00000050
6.162000,0.95248814,0.00000147,0.53491287,0.00000002,-0.00172810,0.00000017,0.05771991,0.00000015,0.00004419,0.00000010,0.00574408,0.00000046
6.164000,0.95260352,0.00000147,0.53491295,0.00000002,-0.00171655,0.00000017,0.05760174,0.00000015,0.00004285,0.00000010,0.00586052,0.00000043
6.166000,0.95271866,0.00000147,0.53491304,0.00000002,-0.00170477,0.00000017,0.05748271,0.00000015,0.00004155,0.00000010,0.00597364,0.00000039
6.168000,0.95283357,0.00000147,0.53491312,0.00000002,-0.00169277,0.00000017,0.05736286,0.00000015,0.00004027,0.00000009,0.00608347,0.00000035
6.170000,0.95294823,0.00000147,0.53491320,0.00000002,-0.00168055,0.00000017,0.05724220,0.00000015,0.00003901,0.00000009,0.00619004,0.00000032
6.172000,0.95306266,0.00000147,0.53491328,0.00000002,-0.00166812,0.00000017,0.05712076,0.00000015,0.00003779,0.00000009,0.00629337,0.00000028
6.174000,0.95317684,0.00000147,0.53491335,0.00000002,-0.00165548,0.00000017,0.05699858,0.00000015,0.00003659,0.00000008,0.00639348,0.00000025
6.176000,0.95329077,0.00000147,0.53491343,0.00000002,-0.00164264,0.00000017,0.05687566,0.00000015,0.00003542,0.00000008,0.00649041,0.00000021
6.178000,0.95340446,0.00000147,0.53491350,0.00000002,-0.00162962,0.00000017,0.05675205,0.00000015,0.00003427,0.00000008,0.00658419,0.00000018
6.180000,0.95351791,0.00000147,0.53491357,0.00000002,-0.00161640,0.00000017,0.05662777,0.00000015,0.00003316,0.00000007,0.00667485,0.00000014
6.182000,0.95363110,0.00000148,0.53491363,0.00000002,-0.00160301,0.00000017,0.05650283,0.00000015,0.00003206,0.00000007,0.00676241,0.00000011
6.184000,0.95374404,0.00000148,0.53491369,0.00000002,-0.00158944,0.00000017,0.05637727,0.00000015,0.00003100,0.00000007,0.00684692,0.00000007
6.186000,0.95385673,0.00000148,0.53491376,0.00000002,-0.00157571,0.00000017,0.05625111,0.00000015,0.00002997,0.00000007,0.00692839,0.00000004
6.188000,0.95396917,0.00000148,0.53491382,0.00000002,-0.00156181,0.00000017,0.05612437,0.00000015,0.00002896,0.00000006,0.00700687,0.00000001
6.190000,0.95408136,0.00000148,0.53491387,0.00000002,-0.00154776,0.00000017,0.05599707,0.00000015,0.00002798,0.00000006,0.00708238,-0.00000003
6.192000,0.95419329,0.00000148,0.53491393,0.00000002,-0.00153356,0.00000017,0.05586924,0.00000015,0.00002702,0.00000006,0.00715496,-0.00000006
6.194000,0.95430496,0.00000148,0.53491398,0.00000002,-0.00151921,0.00000017,0.05574091,0.00000015,0.00002610,0.00000005,0.00722465,-0.00000009
6.196000,0.95441638,0.00000148,0.53491403,0.00000002,-0.00150473,0.00000017,0.05561209,0.00000015,0.00002520,0.00000005,0.00729147,-0.00000012
6.198000,0.95452754,0.00000148,0.53491408,0.00000002,-0.00149011,0.00000017,0.05548281,0.00000015,0.00002432,0.00000005,0.00735546,-0.00000015
6.200000,0.95463844,0.00000148,0.53491413,0.00000002,-0.00147537,0.00000017,0.05535309,0.00000014,0.00002348,0.00000005,0.00741665,-0.00000018
6.202000,0.95474908,0.00000148,0.53491418,0.00000002,-0.00146051,0.00000017,0.05522295,0.00000014,0.00002266,0.00000004,0.00747509,-0.00000021
6.204000,0.95485946,0.00000148,0.53491422,0.00000002,-0.00144553,0.00000017,0.05509242,0.00000014,0.00002187,0.00000004,0.00753079,-0.00000024
6.206000,0.95496958,0.00000148,0.53491427,0.00000002,-0.00143044,0.00000017,0.05496151,0.00000014,0.00002111,0.00000004,0.00758380,-0.00000027
6.208000,0.95507944,0.00000148,0.53491431,0.00000002,-0.00141525,0.00000017,0.05483025,0.00000014,0.00002037,0.00000003,0.00763415,-0.00000030
6.210000,0.95518903,0.00000148,0.53491435,0.00000002,-0.00139995,0.00000017,0.05469866,0.00000014,0.00001966,0.00000003,0.00768187,-0.00000033
6.212000,0.95529836,0.00000148,0.53491439,0.00000002,-0.00138457,0.00000017,0.05456675,0.00000014,0.00001898,0.00000003,0.00772701,-0.00000035
6.214000,0.95540743,0.00000148,0.53491443,0.00000002,-0.00136909,0.00000017,0.05443456,0.00000014,0.00001832,0.00000003,0.00776958,-0.00000038
6.216000,0.95551624,0.00000148,0.53491446,0.00000002,-0.00135353,0.00000017,0.05430210,0.00000014,0.00001769,0.00000002,0.00780963,-0.00000041
6.218000,0.95562477,0.00000148,0.53491450,0.00000002,-0.00133789,0.00000017,0.05416938,0.00000014,0.00001709,0.00000002,0.00784719,-0.00000043
6.220000,0.95573305,0.00000148,0.53491453,0.00000002,-0.00132218,0.00000017,0.05403644,0.00000014,0.00001651,0.00000002,0.00788230,-0.00000046
6.222000,0.95584105,0.00000148,0.53491456,0.00000002,-0.00130640,0.00000017,0.05390329,0.00000014,0.00001596,0.00000001,0.00791498,-0.00000048
6.224000,0.95594879,0.00000148,0.53491460,0.00000002,-0.00129056,0.00000017,0.05376994,0.00000014,0.00001544,0.00000001,0.00794527,-0.00000050
6.226000,0.95605626,0.00000148,0.53491463,0.00000002,-0.00127465,0.00000016,0.05363643,0.00000014,0.00001494,0.00000001,0.00797321,-0.00000053
6.228000,0.95616347,0.00000148,0.53491466,0.00000002,-0.00125869,0.00000016,0.05350276,0.00000014,0.00001446,0.00000001,0.00799883,-0.00000055
6.230000,0.95627041,0.00000148,0.53491468,0.00000002,-0.00124268,0.00000016,0.05336896,0.00000014,0.00001401,0.00000000,0.00802215,-0.00000057
6.232000,0.95637708,0.00000148,0.53491471,0.00000002,-0.00122663,0.00000016,0.05323504,0.00000014,0.00001359,0.00000000,0.00804322,-0.00000059
6.234000,0.95648348,0.00000148,0.53491474,0.00000002,-0.00121053,0.00000016,0.05310103,0.00000014,0.00001319,-0.00000000,0.00806207,-0.00000062
6.236000,0.95658962,0.00000148,0.53491477,0.00000002,-0.00119440,0.00000016,0.05296694,0.00000014,0.00001282,-0.00000000,0.00807873,-0.00000064
6.238000,0.95669549,0.00000148,0.53491479,0.00000002,-0.00117823,0.00000016,0.05283278,0.00000014,0.00001247,-0.00000001,0.00809323,-0.00000066
6.240000,0.95680108,0.00000148,0.53491482,0.00000002,-0.00116204,0.00000016,0.05269858,0.00000014,0.00001215,-0.00000001,0.00810560,-0.00000067
6.242000,0.95690641,0.00000148,0.53491484,0.00000002,-0.00114582,0.00000015,0.05256435,0.00000014,0.00001185,-0.00000001,0.00811589,-0.00000069
6.244000,0.95701148,0.00000148,0.53491486,0.00000002,-0.00112959,0.00000015,0.05243012,0.00000014,0.00001158,-0.00000001,0.00812411,-0.00000071
6.246000,0.95711627,0.00000148,0.53491489,0.00000002,-0.00111334,0.00000015,0.05229589,0.00000013,0.00001132,-0.00000002,0.00813029,-0.00000073
6.248000,0.95722079,0.00000148,0.53491491,0.00000002,-0.00109707,0.00000015,0.05216169,0.00000013,0.00001110,-0.00000002,0.00813448,-0.00000075
